26,2020-04-01,15:11:26.613559,3110.76422592091,0,30.5071522558038,149.519230769231,,,3069.96682640977
26,2020-04-01,15:11:26.822034,3147.52718034373,96.1538461538462,30.2872316896646,150.653846153846,,,168.987163799773
26,2020-04-01,15:11:27.011440,3166.86950691268,92.7884615384615,30.6754064965502,149.865384615385,,,
26,2020-04-01,15:11:27.179951,3176.69216150813,88.4615384615385,30.775974302867,148.384615384615,,,
26,2020-04-01,15:11:27.348472,3187.11026990124,83.4134615384615,30.839944769359,149.038461538462,,,
26,2020-04-01,15:11:27.519847,3076.34820669713,158.846153846154,30.794890740772,148.346153846154,,,
26,2020-04-01,15:11:27.707258,3080.05916348538,144.711538461538,30.4508263544508,141.576923076923,,,
26,2020-04-01,15:11:27.877058,3102.18599889689,134.752747252747,31.2665800358385,149.711538461538,,,
26,2020-04-01,15:11:28.042016,3111.37916727531,128.245192307692,30.5308792878004,140.865384615385,,,
26,2020-04-01,15:11:28.212606,2935.62642012969,192.200854700855,30.338160542167,139.346153846154,,,
26,2020-04-01,15:11:28.379299,2949.04375895225,180.769230769231,31.2076086325755,144.326923076923,,,
26,2020-04-01,15:11:28.544574,2953.80335277442,172.727272727273,31.0542799761819,144.942307692308,,,
26,2020-04-01,15:11:28.716145,2963.02197499218,164.983974358974,31.5927936635433,144.230769230769,,,
26,2020-04-01,15:11:28.885638,2965.35633842131,158.505917159763,30.9320301871579,142.903846153846,,,
26,2020-04-01,15:11:29.052600,2969.71475106323,153.090659340659,30.5492000124639,141.096153846154,,,
26,2020-04-01,15:11:29.219908,2973.34255599489,148.333333333333,31.7523348580281,145.923076923077,,,
26,2020-04-01,15:11:29.388732,2980.24006038114,144.290865384615,31.1261788449104,143.519230769231,,,
26,2020-04-01,15:11:29.557816,2976.0044534124,139.988687782805,31.1261122776916,142.211538461538,,,
26,2020-04-01,15:11:29.728533,2969.32395032667,136.485042735043,31.3353049094464,147.615384615385,,,
26,2020-04-01,15:11:29.896081,2966.45379753331,133.046558704453,31.4500720461588,146.423076923077,,,
26,2020-04-01,15:11:30.061602,2964.58556164026,129.423076923077,30.754539414484,143.076923076923,,,
26,2020-04-01,15:11:30.232334,2958.26199802495,126.739926739927,30.9637935775602,143.596153846154,,,
26,2020-04-01,15:11:30.396034,2956.9575820693,124.431818181818,30.8705465566994,143.923076923077,,,
26,2020-04-01,15:11:30.560990,2959.39287632704,122.700668896321,30.5398104672759,143.230769230769,,,
26,2020-04-01,15:11:30.728511,2956.67080434235,121.033653846154,30.898976340673,146.634615384615,,,
26,2020-04-01,15:11:30.894722,2968.20563559938,125.346153846154,31.5090102448094,147.730769230769,,,
26,2020-04-01,15:11:31.061805,2958.35817211415,123.224852071006,31.4978970776805,148.096153846154,,,
26,2020-04-01,15:11:31.230061,2949.29439444719,121.331908831909,31.4893725135562,146.596153846154,,,
26,2020-04-01,15:11:31.395210,2935.07412051227,119.299450549451,30.7919435761365,144.961538461538,,,
26,2020-04-01,15:11:31.563206,2931.67581639488,117.705570291777,31.6152471278056,146.25,,,
26,2020-04-01,15:11:31.727544,2932.82084600406,116.634615384615,31.1228432815633,144.038461538462,,,
26,2020-04-01,15:11:31.894346,2931.54590810984,115.694789081886,31.388391714405,145.596153846154,,,
26,2020-04-01,15:11:32.062126,2923.71994807185,114.693509615385,31.7667762271122,147.423076923077,,,
26,2020-04-01,15:11:32.231534,2911.8098587597,113.636363636364,31.2220247611033,144.307692307692,,,
26,2020-04-01,15:11:32.399422,2908.52249442216,112.5,31.9261937419901,147.384615384615,,,
26,2020-04-01,15:11:32.564737,2912.57957929867,111.565934065934,32.3647114408092,150.288461538462,,,
26,2020-04-01,15:11:32.730522,3035.7356987235,115.518162393162,31.6955515160627,153.884615384615,,,
26,2020-04-01,15:11:32.896313,3033.75345060864,114.50103950104,30.2973522487534,140.326923076923,,,
26,2020-04-01,15:11:33.061896,3038.18380716141,112.854251012146,30.6441756723537,142.134615384615,,,
26,2020-04-01,15:11:33.229943,3031.62949760225,111.341222879684,30.9244508593093,143.769230769231,,,
26,2020-04-01,15:11:33.398488,2980.61665687444,114.038461538462,31.7843823518179,146.519230769231,,,
