32,2020-04-01,14:53:47.389274,3165.86130335332,0,27.43230971553,125.78125,,3453.19825584788
32,2020-04-01,14:53:47.590483,3168.59442144358,85.9375,28.5640330757492,127.46875,,271.846017675688
32,2020-04-01,14:53:47.773951,3160.81684340368,91.015625,27.7829860105263,126.765625,,
32,2020-04-01,14:53:47.941680,3162.2404074144,92.578125,28.2164232721973,129,,
32,2020-04-01,14:53:48.109453,3226.30598947356,149.0234375,27.8948856381063,129.296875,,
32,2020-04-01,14:53:48.284025,3258.28904802659,136.71875,28.8622408102283,132.90625,,
32,2020-04-01,14:53:48.458524,3292.36886482767,126.5625,28.7936866163017,130.296875,,
32,2020-04-01,14:53:48.631734,3308.63001391341,119.308035714286,29.4280608668742,135.59375,,
32,2020-04-01,14:53:48.805598,3329.04948945681,114.55078125,30.5702729844831,140.65625,,
32,2020-04-01,14:53:48.978735,3366.22987482619,143.381076388889,30.0297494293184,143.453125,,
32,2020-04-01,14:53:49.148595,3397.20300143356,136.844618055556,30.0771899225122,144.34375,,
32,2020-04-01,14:53:49.318043,3397.4902297111,131.960227272727,28.4551808018678,130.046875,,
32,2020-04-01,14:53:49.489489,3842.66075251575,169.685132575758,29.0250325759093,141.625,,
32,2020-04-01,14:53:49.662821,3845.5393265293,165.793906614219,28.2555330179703,142.484375,,
32,2020-04-01,14:53:49.834903,3817.47743670532,197.540350274725,27.957417247135,144.28125,,
32,2020-04-01,14:53:50.009030,3834.3146134832,190.904017857143,28.249572317507,145.3125,,
32,2020-04-01,14:53:50.176192,3813.55755081114,207.886439732143,29.6319812714319,146.953125,,
32,2020-04-01,14:53:50.342989,3812.55801381426,201.498161764706,30.3808128571446,147.546875,,
32,2020-04-01,14:53:50.517602,3829.2151368924,200.257863562092,28.4409507175955,140.3125,,
32,2020-04-01,14:53:50.699668,3828.94410815184,197.406986369109,28.9419035724696,143.203125,,
32,2020-04-01,14:53:50.877740,3833.87529134072,193.981821895425,28.329259838828,143.71875,,
32,2020-04-01,14:53:51.053382,3639.7685126955,197.247023809524,29.0274951967127,142.8125,,
32,2020-04-01,14:53:51.225163,3798.27090868063,205.88474025974,28.3758106771208,142.859375,,
32,2020-04-01,14:53:51.396136,3778.83210457139,230.400815217391,30.1407277916002,138.46875,,
32,2020-04-01,14:53:51.566542,3796.14496550801,232.537930253623,29.5002290022822,141.8125,,
32,2020-04-01,14:53:51.748308,3791.7972505301,229.559895833333,29.2608115724474,143.84375,,
32,2020-04-01,14:53:51.928096,3803.4908558412,224.819511217949,29.7053628326278,146.84375,,
32,2020-04-01,14:53:52.098787,3801.43488434528,227.054398148148,30.8266766619804,141.421875,,
32,2020-04-01,14:53:52.268979,3859.56576719134,222.8515625,30.4109375262524,143.3125,,
32,2020-04-01,14:53:52.434906,3868.8359225468,219.149284174877,29.8075672550958,137.546875,,
32,2020-04-01,14:53:52.600738,3880.92249905077,213.728448275862,30.6531420360534,148.671875,,
32,2020-04-01,14:53:52.766569,3880.7155087331,210.211143168335,30.1173031100908,146.578125,,
32,2020-04-01,14:53:52.930744,3836.28820917547,208.6669921875,31.2796819117805,145.171875,,
32,2020-04-01,14:53:53.111861,3369.36239239601,237.050189393939,30.7006007306963,141.828125,,
32,2020-04-01,14:53:53.285823,3513.88019255172,239.522058823529,30.6054040881658,145.03125,,
32,2020-04-01,14:53:53.451971,3520.14127442723,235.104385504202,30.6094344534818,144.765625,,
32,2020-04-01,14:53:53.628580,3553.36432801305,230.381944444444,30.5042580635892,141.0625,,
32,2020-04-01,14:53:53.806399,3560.42941516678,226.747841591592,30.3438377103865,148.1875,,
32,2020-04-01,14:53:53.978542,3822.94638315143,231.208881578947,30.9998284339037,150.453125,,
32,2020-04-01,14:53:54.152476,3852.75208460303,227.644230769231,30.2411083669946,147.15625,,
32,2020-04-01,14:53:54.324648,3574.54564215053,231.6796875,29.86444040646,141.078125,,
32,2020-04-01,14:53:54.493224,3884.20312239078,253.620426829268,29.802504068186,145.546875,,
32,2020-04-01,14:53:54.662493,3567.76906335967,274.088541666667,29.8627244020765,140.734375,,
32,2020-04-01,14:53:54.826748,3850.92185045357,277.130052602436,29.8743756036114,141.015625,,
32,2020-04-01,14:53:54.989690,3563.26391848565,279.190340909091,29.8484954664217,139.453125,,
32,2020-04-01,14:53:55.156557,3547.72862752409,279.768386994949,30.4515444140398,147.484375,,
32,2020-04-01,14:53:55.321038,3551.85554136067,275.684751729249,29.6836175034393,144.046875,,
32,2020-04-01,14:53:55.487401,3555.28511790844,272.449177029897,29.9910402574866,150.703125,,
32,2020-04-01,14:53:55.662684,3957.66949585242,281.25,29.2084779618371,143.75,,
32,2020-04-01,14:53:55.831828,3759.62128767368,299.856505102041,29.0290783226892,143.109375,,
32,2020-04-01,14:53:56.003412,3899.6651638605,306.580994897959,30.2501190707963,151.296875,,
32,2020-04-01,14:53:56.176654,3915.36466193557,303.237857643057,29.7639244533531,145.90625,,
32,2020-04-01,14:53:56.348363,3938.73114983953,299.515214739742,29.7954367967745,143.859375,,
32,2020-04-01,14:53:56.518325,3933.44094340969,298.175779745861,29.416932064933,144.5625,,
32,2020-04-01,14:53:56.693825,3966.09190415997,299.108195754717,29.5569154044427,147.78125,,
32,2020-04-01,14:53:56.862760,3960.28617412964,296.207574963471,29.4870568062934,148.1875,,
32,2020-04-01,14:53:57.036806,3917.67325311337,298.097677307951,29.9073651926039,142.65625,,
32,2020-04-01,14:53:57.213087,3850.33316897083,294.133771929825,29.6618907918753,141.734375,,
32,2020-04-01,14:53:57.385114,3845.25176090787,290.503771551724,29.8476087710373,141.28125,,
32,2020-04-01,14:53:57.557558,3828.99739231081,287.902725014611,30.8198360930763,147.015625,,
32,2020-04-01,14:53:57.747025,3888.51016125409,295.8203125,29.5153185290555,141.1875,,
32,2020-04-01,14:53:57.917541,3798.08442558736,306.203039617486,29.1936850908668,140.046875,,
32,2020-04-01,14:53:58.089462,3759.10085262656,302.38113927816,30.8447609929393,147.671875,,
32,2020-04-01,14:53:58.265506,3734.41368623272,303.185390750254,30.6873511239008,145.421875,,
32,2020-04-01,14:53:58.435588,3712.00271466291,300.766267176345,30.539983219206,144.78125,,
32,2020-04-01,14:53:58.604046,3703.72788454383,305.202000620347,30.984376024836,145.34375,,
32,2020-04-01,14:53:58.811051,3722.7284707155,301.598011363636,29.3728994942154,137.484375,,
32,2020-04-01,14:53:58.997169,3709.37159744266,298.932008989145,29.2981645085233,141.546875,,
32,2020-04-01,14:53:59.191284,3676.4206828041,302.04860660767,30.6333948340172,152.390625,,
32,2020-04-01,14:53:59.410880,3688.60532535339,317.130887681159,30.2358846257159,143.359375,,
32,2020-04-01,14:53:59.596849,3648.11162810613,323.560267857143,29.2795299433729,139.859375,,
32,2020-04-01,14:53:59.815261,3624.71786321846,321.382356639839,29.3851109456984,142.390625,,
32,2020-04-01,14:53:59.997407,3623.4268925803,326.07421875,31.0391012394414,164.84375,,
32,2020-04-01,14:54:00.175904,3648.96363902746,323.861271641933,29.9193906108124,151.515625,,
32,2020-04-01,14:54:00.353783,3668.55614373373,324.965435255461,29.2454395819244,146.671875,,
32,2020-04-01,14:54:00.530560,3671.72173987317,323.890125570776,29.1604089781717,145.53125,,
32,2020-04-01,14:54:00.706004,3742.88176901657,334.220805921053,29.4646025355282,143.53125,,
32,2020-04-01,14:54:00.881954,3716.57217017216,331.345987482912,30.5384972019798,149.3125,,
32,2020-04-01,14:54:01.057072,3694.30991669222,331.016109028033,30.7563161761407,151.34375,,
32,2020-04-01,14:54:01.227444,3665.97421373402,347.498022151899,29.5792644316655,144.703125,,
32,2020-04-01,14:54:01.399114,3669.84378163762,344.950677412975,30.7327671598365,150,,
32,2020-04-01,14:54:01.575327,3669.79871674511,341.697176804969,31.3307306990174,152.53125,,
32,2020-04-01,14:54:01.751871,3680.07986385699,339.173816935954,29.7743197355732,147.328125,,
32,2020-04-01,14:54:01.936327,3699.82205475361,340.678879134424,28.8910519402664,142.078125,,
32,2020-04-01,14:54:02.118251,3681.92428539217,340.154011807975,27.9436927683702,138.078125,,
32,2020-04-01,14:54:02.295186,3535.65551598889,344.503676470588,30.5639214908022,150.296875,,
32,2020-04-01,14:54:02.476826,3565.08629788584,342.352727428181,28.5055565067598,138.703125,,
32,2020-04-01,14:54:02.654061,3568.44109545166,340.202044956916,28.0504049682042,134.546875,,
32,2020-04-01,14:54:02.831277,3561.35393951983,337.602669618984,28.3907241753918,134.40625,,
32,2020-04-01,14:54:03.004767,3564.66801846923,335.452536351619,28.3781594088599,137.90625,,
32,2020-04-01,14:54:03.180037,3553.87871479414,350.437734082397,28.6598028969889,138.921875,,
32,2020-04-01,14:54:03.353582,3577.61495984446,347.822502092165,28.9216876305224,138.046875,,
32,2020-04-01,14:54:03.526845,3641.25793335287,351.809329710145,28.4508704018793,132.140625,,
32,2020-04-01,14:54:03.702249,3650.07581020346,349.31015150187,29.3152407177988,139.65625,,
32,2020-04-01,14:54:03.870853,3685.93641325706,346.411561921832,28.0332495373638,131.65625,,
32,2020-04-01,14:54:04.041795,3427.35787261445,346.754444288914,27.2641279705223,125.4375,,
32,2020-04-01,14:54:04.214170,3465.51411350272,344.235684009308,26.5098212236904,122.953125,,
32,2020-04-01,14:54:04.382924,3727.9492373494,344.877748683922,27.1742111856759,127.078125,,
32,2020-04-01,14:54:04.558688,3677.42399129321,343.402439906375,27.6832024434554,127.375,,
32,2020-04-01,14:54:04.733898,3621.3064336484,341.150503762111,27.7870744849514,130.125,,
32,2020-04-01,14:54:04.908838,3611.04172938876,340.365702625747,28.1039262309274,132.984375,,
32,2020-04-01,14:54:05.083999,3718.69092593098,339.992671142114,28.8007343654036,134.84375,,
32,2020-04-01,14:54:05.275980,3768.35881263186,340.092205452163,28.7331882573861,138.234375,,
32,2020-04-01,14:54:05.466237,3776.62563174736,338.467092421514,28.3671754566332,134.6875,,
32,2020-04-01,14:54:05.653936,3819.44651471425,338.197183974708,27.1357155049604,130.9375,,
32,2020-04-01,14:54:05.841904,3820.92732642207,335.286930166017,27.7437066936741,128.4375,,
32,2020-04-01,14:54:06.024694,3682.5411215586,334.890919811321,30.450033527348,145.234375,,
32,2020-04-01,14:54:06.202173,3716.7896841679,332.922572077235,30.9089575261744,143.53125,,
32,2020-04-01,14:54:06.389952,3499.91517176998,336.530671296296,29.6058079958013,133.3125,,
32,2020-04-01,14:54:06.562959,3509.45740181259,334.446674311927,28.8234513444619,130.578125,,
32,2020-04-01,14:54:06.735061,3526.03421930221,332.443181818182,28.1142083387951,127.625,,
32,2020-04-01,14:54:06.910763,3555.19895210757,330.518018018018,28.05212799743,124.6875,,
32,2020-04-01,14:54:07.085947,3584.33938159263,328.690011160714,28.3009787747663,126.203125,,
32,2020-04-01,14:54:07.287364,3631.72021917815,326.866703539823,27.5127884222347,124.609375,,
32,2020-04-01,14:54:07.462268,3671.71177379278,325.036873156342,27.2759789782838,125.453125,,
32,2020-04-01,14:54:07.631165,3708.28237992067,323.238865909965,27.6663247777603,124.984375,,
32,2020-04-01,14:54:07.807597,3716.10145303964,321.435080302769,27.5229347491656,125.234375,,
32,2020-04-01,14:54:08.000409,3717.54905073104,319.70219274014,26.9796361681758,124.953125,,
32,2020-04-01,14:54:08.186705,3760.9756635049,318.454555537448,29.4288716784833,136.796875,,
32,2020-04-01,14:54:08.366690,3769.51029544097,316.864181570064,30.3277615302799,144.484375,,
32,2020-04-01,14:54:08.567289,3798.92134617646,315.312787574966,28.4851920007809,136.140625,,
32,2020-04-01,14:54:08.745136,3837.74552076988,313.929081910365,28.6833376962534,134.1875,,
32,2020-04-01,14:54:08.920114,3826.13798068547,314.046305548029,27.2502881943527,126.09375,,
32,2020-04-01,14:54:09.092814,3811.08900232259,312.777545231907,28.56152820284,128.75,,
32,2020-04-01,14:54:09.267501,3800.94279762481,314.301915322581,27.3541456625494,124.78125,,
32,2020-04-01,14:54:09.441481,3770.67311043893,314.6125,28.3663246641533,128.34375,,
32,2020-04-01,14:54:09.613799,3762.73622165502,313.064236111111,28.7593229045482,127.484375,,
32,2020-04-01,14:54:09.783832,3760.62502290961,311.609974534433,28.8553518037423,130.234375,,
32,2020-04-01,14:54:09.963402,3749.80708711668,310.062468998016,28.4018609489011,129.84375,,
32,2020-04-01,14:54:10.137672,3740.45382539731,308.623742617202,28.5560324194091,130.296875,,
32,2020-04-01,14:54:10.306352,3727.43361463829,307.165083180708,27.7981806538758,127.28125,,
32,2020-04-01,14:54:10.481725,3707.66600556064,305.7048383921,27.8090556497937,125.34375,,
32,2020-04-01,14:54:10.662827,3696.85345247573,306.711647727273,27.731635455757,124.890625,,
32,2020-04-01,14:54:10.852743,3587.18749158846,305.890347317156,27.8906478319361,129.296875,,
32,2020-04-01,14:54:11.033400,3588.81067943918,305.473791171024,27.0239311391075,129.484375,,
32,2020-04-01,14:54:11.214252,3592.52441071802,304.192126447441,27.0474140658429,124.484375,,
32,2020-04-01,14:54:11.393335,3627.32723452502,303.330592105263,27.0951455477221,125.71875,,
32,2020-04-01,14:54:11.573388,3631.25733459071,302.001896849789,28.286119062819,129.453125,,
