29,2020-04-01 16:22:06.907861,3255.034497170132,0.0,31.905594761004572,153.29310344827587
29,2020-04-01 16:22:07.120246,3263.948265219067,80.17241379310344,30.82582792730053,151.55172413793105
29,2020-04-01 16:22:07.315533,3246.7564240224074,78.87931034482759,31.737864037657445,155.74137931034483
29,2020-04-01 16:22:07.496123,3222.7675994096276,77.58620689655173,31.576753879002617,153.41379310344828
29,2020-04-01 16:22:07.671283,3189.58397046794,78.23275862068965,31.617070322561666,152.6551724137931
29,2020-04-01 16:22:07.846601,3161.5165994752324,78.10344827586206,32.53787224225381,158.79310344827587
29,2020-04-01 16:22:08.026863,3132.7388300609337,77.15517241379311,31.48963183294034,153.01724137931035
29,2020-04-01 16:22:08.207697,3118.6788950354116,75.86206896551721,31.784799567960906,153.41379310344828
29,2020-04-01 16:22:08.387730,3119.242410254045,75.86206896551724,31.392983082174723,152.5
29,2020-04-01 16:22:08.567536,3103.724074247909,75.86206896551724,31.471486525413727,152.36206896551724
29,2020-04-01 16:22:08.744767,3099.2421615611365,75.51724137931035,32.41021409308092,155.10344827586206
29,2020-04-01 16:22:08.926954,3101.6138822865223,75.70532915360502,30.99796004294695,149.18965517241378
29,2020-04-01 16:22:09.107535,3090.0628081654995,75.2873563218391,31.16423151058263,150.6206896551724
29,2020-04-01 16:22:09.280708,3096.213429549195,74.33687002652522,30.391261502993064,145.77586206896552
29,2020-04-01 16:22:09.453473,3087.414535952609,74.30845017051912,30.81373129539727,155.36206896551724
29,2020-04-01 16:22:09.630608,3094.133045565159,73.47922192749778,30.743078188473966,156.05172413793105
29,2020-04-01 16:22:09.808782,3095.066342070324,73.02304376657824,30.880415899735706,155.13793103448276
29,2020-04-01 16:22:09.988511,3079.0811018493746,72.8233733811827,30.52434888291598,152.6551724137931
29,2020-04-01 16:22:10.166536,3091.713881144285,73.58900677866194,30.022997844881502,148.98275862068965
29,2020-04-01 16:22:10.339683,3089.7642258338483,73.22350970263855,29.596387937992098,145.5344827586207
29,2020-04-01 16:22:10.509549,3026.0728957808938,88.66379310344827,29.691814404646117,145.48275862068965
29,2020-04-01 16:22:10.681929,3192.220729723155,125.36945812807885,29.86058922230863,143.93103448275863
29,2020-04-01 16:22:10.855428,3179.393384022932,122.84482758620686,30.23382369771266,148.25862068965517
29,2020-04-01 16:22:11.026240,3172.5383077381703,141.49175412293854,30.398514177211542,151.36206896551724
29,2020-04-01 16:22:11.198804,3183.658888884313,173.52417541229389,28.195558986528983,157.55172413793105
29,2020-04-01 16:22:11.367350,3217.323282768741,177.13049725137432,29.081511421176614,162.3793103448276
29,2020-04-01 16:22:11.542613,3218.66910099539,183.1091665705608,29.125725106586835,157.41379310344828
29,2020-04-01 16:22:11.724356,3230.8668362983844,180.61628907768338,29.396424839383993,156.1551724137931
29,2020-04-01 16:22:11.898841,3242.6225822690913,178.0551688441493,29.34826883781894,155.89655172413794
29,2020-04-01 16:22:12.070616,3230.403879570151,184.60414189456998,30.44371170387084,155.68965517241378
29,2020-04-01 16:22:12.243411,3194.8844106244314,195.0,30.329917956104687,149.05172413793105
29,2020-04-01 16:22:12.415751,3199.8119347802335,191.57397107897668,30.109228675995457,152.17241379310346
29,2020-04-01 16:22:12.589523,3230.9540756991164,188.82004310344828,29.793681301323925,152.58620689655172
29,2020-04-01 16:22:12.764309,3272.543573096775,186.20689655172413,29.852313187613753,149.32758620689654
29,2020-04-01 16:22:12.935994,3298.112552137851,183.4685598377282,31.401519143980057,155.51724137931035
29,2020-04-01 16:22:13.111238,3302.2563232998154,180.71428571428564,30.159363265656577,150.32758620689654
29,2020-04-01 16:22:13.285175,3316.332934462562,178.20881226053643,31.11310758812427,149.1206896551724
29,2020-04-01 16:22:13.455336,3321.800287820917,175.88536812674744,31.219489619563923,149.5344827586207
29,2020-04-01 16:22:13.627967,3315.210463809066,173.5480943738657,30.539626965236593,147.48275862068965
29,2020-04-01 16:22:13.804215,3303.367618996287,171.6401414677277,30.11690650861258,147.44827586206895
29,2020-04-01 16:22:13.974426,3287.4798006873534,169.7198275862069,31.461379003500557,151.29310344827587
29,2020-04-01 16:22:14.146543,3259.541492734,168.04037005887304,30.671702308908266,149.25862068965517
29,2020-04-01 16:22:14.320627,3261.966394387936,165.98932676518882,30.813537698383318,149.51724137931035
29,2020-04-01 16:22:14.493683,3247.6816423515393,164.45469125902167,31.087535946656285,150.32758620689654
29,2020-04-01 16:22:14.674333,3231.145267489027,162.9114420062696,30.11996440222255,146.29310344827587
29,2020-04-01 16:22:14.852254,3209.141675706711,161.53256704980842,30.658105230299302,147.18965517241378
29,2020-04-01 16:22:15.023624,3259.4855860758244,169.09670164917537,31.60491850532142,152.82758620689654
29,2020-04-01 16:22:15.194894,3244.812954930082,167.3697725605282,32.41614448521596,159.32758620689654
29,2020-04-01 16:22:15.367608,3243.546250852753,165.40948275862067,32.45680425600004,161.22413793103448
29,2020-04-01 16:22:15.538630,3217.5421397789123,163.75791695988735,33.231564757875944,163.55172413793105
29,2020-04-01 16:22:15.712299,3199.811977439233,166.0344827586207,32.404409827916645,162.31034482758622
29,2020-04-01 16:22:15.887738,3223.6512967898498,164.7356321839081,33.70835079714433,170.68965517241378
29,2020-04-01 16:22:16.060437,3331.2919544284323,176.54177718832887,33.85171546083554,166.32758620689654
29,2020-04-01 16:22:16.233894,3342.463144036919,175.08132726089787,31.113325100704543,158.72413793103448
29,2020-04-01 16:22:16.409358,3362.2515814267686,173.32375478927202,32.888762006608715,165.48275862068965
29,2020-04-01 16:22:16.582682,3347.3846851859175,171.36363636363635,32.77022819105369,162.68965517241378
